date,season,fav_team,dog_team,spread,actual_margin,error,home,fav_rest,dog_rest,rest_diff_raw,rest_diff,anomalous
2024-03-06,2023-24,Los Angeles Lakers,Sacramento Kings,3.0,-10,-13.0,1,2,2,0,-0.11667822468793343,0
2024-03-07,2023-24,Brooklyn Nets,Detroit Pistons,2.5,-6,-8.5,0,2,2,0,-0.11667822468793343,0
2024-03-07,2023-24,Indiana Pacers,Minnesota Timberwolves,1.5,-2,-3.5,1,2,3,-1,-1.1166782246879334,0
2024-03-07,2023-24,Dallas Mavericks,Miami Heat,4.5,6,1.5,1,2,2,0,-0.11667822468793343,0
2024-03-07,2023-24,Phoenix Suns,Toronto Raptors,10.5,7,-3.5,1,2,2,0,-0.11667822468793343,0
2024-03-07,2023-24,Sacramento Kings,San Antonio Spurs,12.0,2,-10.0,1,1,2,-1,-1.1166782246879334,0
2024-03-07,2023-24,Golden State Warriors,Chicago Bulls,8.5,-3,-11.5,1,1,1,0,-0.11667822468793343,0
2024-03-07,2023-24,Boston Celtics,Denver Nuggets,1.5,-6,-7.5,0,2,2,0,-0.11667822468793343,0
2024-03-08,2023-24,Washington Wizards,Charlotte Hornets,2.5,12,9.5,1,2,3,-1,-1.1166782246879334,0
2024-03-08,2023-24,New Orleans Pelicans,Philadelphia 76ers,8.0,8,0.0,0,3,2,1,0.8833217753120666,0
2024-03-08,2023-24,New York Knicks,Orlando Magic,3.0,24,21.0,1,3,2,1,0.8833217753120666,0
2024-03-08,2023-24,Cleveland Cavaliers,Minnesota Timberwolves,1.0,9,8.0,1,2,1,1,0.8833217753120666,0
2024-03-08,2023-24,Oklahoma City Thunder,Miami Heat,8.5,7,-1.5,1,2,1,1,0.8833217753120666,0
2024-03-08,2023-24,Atlanta Hawks,Memphis Grizzlies,3.5,7,3.5,0,2,2,0,-0.11667822468793343,0
2024-03-08,2023-24,Milwaukee Bucks,Los Angeles Lakers,4.5,-1,-5.5,0,2,2,0,-0.11667822468793343,0
2024-03-08,2023-24,Houston Rockets,Portland Trail Blazers,9.5,16,6.5,0,2,2,0,-0.11667822468793343,0
2024-03-09,2023-24,Los Angeles Clippers,Chicago Bulls,8.0,10,2.0,1,3,2,1,0.8833217753120666,0
2024-03-09,2023-24,Brooklyn Nets,Charlotte Hornets,6.5,-11,-17.5,0,2,1,1,0.8833217753120666,0
2024-03-09,2023-24,Dallas Mavericks,Detroit Pistons,9.0,18,9.0,0,2,2,0,-0.11667822468793343,0
2024-03-09,2023-24,Boston Celtics,Phoenix Suns,5.5,10,4.5,0,2,2,0,-0.11667822468793343,0
2024-03-09,2023-24,Golden State Warriors,San Antonio Spurs,12.5,-13,-25.5,1,2,2,0,-0.11667822468793343,0
2024-03-09,2023-24,Denver Nuggets,Utah Jazz,12.5,21,8.5,1,2,3,-1,-1.1166782246879334,0
2024-03-09,2023-24,Toronto Raptors,Portland Trail Blazers,2.5,-10,-12.5,0,2,1,1,0.8833217753120666,0
2024-03-10,2023-24,Milwaukee Bucks,Los Angeles Clippers,6.5,7,0.5,0,2,1,1,0.8833217753120666,0
2024-03-10,2023-24,New Orleans Pelicans,Atlanta Hawks,7.0,13,6.0,0,2,2,0,-0.11667822468793343,0
2024-03-10,2023-24,Sacramento Kings,Houston Rockets,7.0,-8,-15.0,1,3,2,1,0.8833217753120666,0
2024-03-10,2023-24,Indiana Pacers,Orlando Magic,1.0,14,13.0,0,3,2,1,0.8833217753120666,0
2024-03-10,2023-24,Miami Heat,Washington Wizards,11.5,-2,-13.5,1,2,2,0,-0.11667822468793343,0
2024-03-10,2023-24,Oklahoma City Thunder,Memphis Grizzlies,15.0,31,16.0,1,2,2,0,-0.11667822468793343,0
2024-03-10,2023-24,Cleveland Cavaliers,Brooklyn Nets,6.5,-19,-25.5,1,2,1,1,0.8833217753120666,0
2024-03-10,2023-24,New York Knicks,Philadelphia 76ers,7.0,-6,-13.0,1,2,2,0,-0.11667822468793343,0
2024-03-10,2023-24,Los Angeles Lakers,Minnesota Timberwolves,5.0,11,6.0,1,2,2,0,-0.11667822468793343,0
2024-03-11,2023-24,Detroit Pistons,Charlotte Hornets,5.5,17,11.5,1,2,2,0,-0.11667822468793343,0
2024-03-11,2023-24,Phoenix Suns,Cleveland Cavaliers,7.0,6,-1.0,0,2,1,1,0.8833217753120666,0
2024-03-11,2023-24,Dallas Mavericks,Chicago Bulls,3.5,35,31.5,0,2,2,0,-0.11667822468793343,0
2024-03-11,2023-24,Golden State Warriors,San Antonio Spurs,5.0,10,5.0,0,2,2,0,-0.11667822468793343,0
2024-03-11,2023-24,Denver Nuggets,Toronto Raptors,17.5,6,-11.5,1,2,2,0,-0.11667822468793343,0
2024-03-11,2023-24,Boston Celtics,Portland Trail Blazers,11.5,22,10.5,0,2,2,0,-0.11667822468793343,0
2024-03-12,2023-24,New York Knicks,Philadelphia 76ers,6.5,27,20.5,1,2,2,0,-0.11667822468793343,0
2024-03-12,2023-24,Oklahoma City Thunder,Indiana Pacers,5.5,-10,-15.5,1,2,2,0,-0.11667822468793343,0
2024-03-12,2023-24,Washington Wizards,Memphis Grizzlies,2.5,-12,-14.5,0,2,2,0,-0.11667822468793343,0
2024-03-12,2023-24,Houston Rockets,San Antonio Spurs,3.0,2,-1.0,0,2,1,1,0.8833217753120666,0
2024-03-12,2023-24,Boston Celtics,Utah Jazz,6.5,16,9.5,0,1,3,-2,-2.1166782246879334,0
2024-03-12,2023-24,Los Angeles Clippers,Minnesota Timberwolves,5.5,-18,-23.5,1,2,2,0,-0.11667822468793343,0
2024-03-12,2023-24,Sacramento Kings,Milwaukee Bucks,1.5,35,33.5,1,2,2,0,-0.11667822468793343,0
2024-03-13,2023-24,Detroit Pistons,Toronto Raptors,3.5,9,5.5,1,2,2,0,-0.11667822468793343,0
2024-03-13,2023-24,Orlando Magic,Brooklyn Nets,6.5,8,1.5,1,3,3,0,-0.11667822468793343,0
2024-03-13,2023-24,Denver Nuggets,Miami Heat,3.5,12,8.5,0,2,3,-1,-1.1166782246879334,0
2024-03-13,2023-24,Indiana Pacers,Chicago Bulls,5.0,-3,-8.0,1,1,2,-1,-1.1166782246879334,0
2024-03-13,2023-24,New Orleans Pelicans,Cleveland Cavaliers,6.0,-21,-27.0,1,3,2,1,0.8833217753120666,0
2024-03-13,2023-24,Charlotte Hornets,Memphis Grizzlies,3.0,12,9.0,0,2,1,1,0.8833217753120666,0
2024-03-13,2023-24,Dallas Mavericks,Golden State Warriors,8.5,10,1.5,1,2,2,0,-0.11667822468793343,0
2024-03-13,2023-24,Atlanta Hawks,Portland Trail Blazers,4.5,-4,-8.5,0,3,2,1,0.8833217753120666,0
2024-03-13,2023-24,Los Angeles Lakers,Sacramento Kings,2.5,-13,-15.5,0,3,1,2,1.8833217753120666,0
2024-03-14,2023-24,Boston Celtics,Phoenix Suns,5.5,15,9.5,1,2,3,-1,-1.1166782246879334,0
2024-03-14,2023-24,Los Angeles Clippers,Chicago Bulls,6.0,15,9.0,0,2,1,1,0.8833217753120666,0
2024-03-14,2023-24,Milwaukee Bucks,Philadelphia 76ers,7.0,9,2.0,1,2,2,0,-0.11667822468793343,0
2024-03-14,2023-24,Houston Rockets,Washington Wizards,8.5,16,7.5,1,2,2,0,-0.11667822468793343,0
2024-03-14,2023-24,New York Knicks,Portland Trail Blazers,12.5,12,-0.5,0,2,1,1,0.8833217753120666,0
2024-03-14,2023-24,Oklahoma City Thunder,Dallas Mavericks,9.5,7,-2.5,1,2,1,1,0.8833217753120666,0
2024-03-15,2023-24,Miami Heat,Detroit Pistons,7.5,13,5.5,0,2,2,0,-0.11667822468793343,0
2024-03-15,2023-24,Phoenix Suns,Charlotte Hornets,10.5,11,0.5,0,1,2,-1,-1.1166782246879334,0
2024-03-15,2023-24,Orlando Magic,Toronto Raptors,9.5,10,0.5,0,2,2,0,-0.11667822468793343,0
2024-03-15,2023-24,New Orleans Pelicans,Los Angeles Clippers,7.0,8,1.0,1,2,1,1,0.8833217753120666,0
2024-03-15,2023-24,Denver Nuggets,San Antonio Spurs,10.5,11,0.5,0,2,3,-1,-1.1166782246879334,0
2024-03-15,2023-24,Atlanta Hawks,Utah Jazz,0.5,-2,-2.5,0,2,3,-1,-1.1166782246879334,0
2024-03-16,2023-24,Cleveland Cavaliers,Houston Rockets,5.0,-14,-19.0,0,3,2,1,0.8833217753120666,0
2024-03-16,2023-24,Indiana Pacers,Brooklyn Nets,8.5,21,12.5,1,3,3,0,-0.11667822468793343,0
2024-03-16,2023-24,New Orleans Pelicans,Portland Trail Blazers,13.0,19,6.0,1,1,2,-1,-1.1166782246879334,0
2024-03-16,2023-24,Philadelphia 76ers,Charlotte Hornets,10.5,11,0.5,1,2,1,1,0.8833217753120666,0
2024-03-16,2023-24,Oklahoma City Thunder,Memphis Grizzlies,8.5,6,-2.5,0,2,3,-1,-1.1166782246879334,0
2024-03-16,2023-24,Chicago Bulls,Washington Wizards,9.5,29,19.5,1,2,2,0,-0.11667822468793343,0
2024-03-16,2023-24,Los Angeles Lakers,Golden State Warriors,1.5,-7,-8.5,1,3,3,0,-0.11667822468793343,0
2024-03-16,2023-24,Minnesota Timberwolves,Utah Jazz,7.5,19,11.5,0,4,1,3,2.8833217753120666,0
2024-03-16,2023-24,Sacramento Kings,New York Knicks,3.0,-7,-10.0,1,3,2,1,0.8833217753120666,0
2024-03-17,2023-24,Phoenix Suns,Milwaukee Bucks,3.0,-11,-14.0,0,2,3,-1,-1.1166782246879334,0
2024-03-17,2023-24,Miami Heat,Detroit Pistons,5.5,3,-2.5,0,2,2,0,-0.11667822468793343,0
2024-03-17,2023-24,Denver Nuggets,Dallas Mavericks,1.0,-2,-3.0,0,2,3,-1,-1.1166782246879334,0
2024-03-17,2023-24,Boston Celtics,Washington Wizards,14.5,26,11.5,0,3,1,2,1.8833217753120666,0
2024-03-17,2023-24,Orlando Magic,Toronto Raptors,11.5,15,3.5,1,2,2,0,-0.11667822468793343,0
2024-03-17,2023-24,San Antonio Spurs,Brooklyn Nets,2.5,7,4.5,1,2,1,1,0.8833217753120666,0
2024-03-17,2023-24,Los Angeles Clippers,Atlanta Hawks,9.5,-17,-26.5,1,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Indiana Pacers,Cleveland Cavaliers,6.5,-5,-11.5,1,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Boston Celtics,Detroit Pistons,15.5,25,9.5,1,1,1,0,-0.11667822468793343,0
2024-03-18,2023-24,Philadelphia 76ers,Miami Heat,3.0,7,4.0,1,2,1,1,0.8833217753120666,0
2024-03-18,2023-24,Chicago Bulls,Portland Trail Blazers,8.5,3,-5.5,1,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Minnesota Timberwolves,Utah Jazz,4.0,10,6.0,0,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Golden State Warriors,New York Knicks,7.0,-7,-14.0,1,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Sacramento Kings,Memphis Grizzlies,11.5,10,-1.5,1,2,2,0,-0.11667822468793343,0
2024-03-18,2023-24,Los Angeles Lakers,Atlanta Hawks,9.0,31,22.0,1,2,1,1,0.8833217753120666,0
2024-03-19,2023-24,Orlando Magic,Charlotte Hornets,13.0,20,7.0,1,2,3,-1,-1.1166782246879334,0
2024-03-19,2023-24,Houston Rockets,Washington Wizards,10.5,23,12.5,0,3,2,1,0.8833217753120666,0
2024-03-19,2023-24,New Orleans Pelicans,Brooklyn Nets,7.0,13,6.0,0,3,2,1,0.8833217753120666,0
2024-03-19,2023-24,Dallas Mavericks,San Antonio Spurs,9.0,6,-3.0,0,2,2,0,-0.11667822468793343,0
2024-03-19,2023-24,Denver Nuggets,Minnesota Timberwolves,8.0,3,-5.0,0,2,1,1,0.8833217753120666,0
2024-03-20,2023-24,Indiana Pacers,Detroit Pistons,11.0,19,8.0,0,2,2,0,-0.11667822468793343,0
2024-03-20,2023-24,Cleveland Cavaliers,Miami Heat,3.0,-3,-6.0,1,2,2,0,-0.11667822468793343,0
2024-03-20,2023-24,Sacramento Kings,Toronto Raptors,11.5,34,22.5,0,2,3,-1,-1.1166782246879334,0
2024-03-20,2023-24,Boston Celtics,Milwaukee Bucks,10.5,3,-7.5,1,2,3,-1,-1.1166782246879334,0
2024-03-20,2023-24,Oklahoma City Thunder,Utah Jazz,16.0,12,-4.0,1,4,2,2,1.8833217753120666,0
2024-03-20,2023-24,Phoenix Suns,Philadelphia 76ers,9.5,13,3.5,1,3,2,1,0.8833217753120666,0
2024-03-20,2023-24,Los Angeles Clippers,Portland Trail Blazers,12.0,13,1.0,0,3,2,1,0.8833217753120666,0
2024-03-20,2023-24,Golden State Warriors,Memphis Grizzlies,11.5,21,9.5,1,2,2,0,-0.11667822468793343,0
2024-03-21,2023-24,Sacramento Kings,Washington Wizards,11.0,-7,-18.0,0,1,2,-1,-1.1166782246879334,0
2024-03-21,2023-24,New Orleans Pelicans,Orlando Magic,3.0,-15,-18.0,0,2,2,0,-0.11667822468793343,0
2024-03-21,2023-24,Milwaukee Bucks,Brooklyn Nets,10.5,7,-3.5,1,1,2,-1,-1.1166782246879334,0
2024-03-21,2023-24,Houston Rockets,Chicago Bulls,3.5,10,6.5,1,2,3,-1,-1.1166782246879334,0
2024-03-21,2023-24,Dallas Mavericks,Utah Jazz,14.0,16,2.0,1,2,1,1,0.8833217753120666,0
2024-03-21,2023-24,Denver Nuggets,New York Knicks,8.5,13,4.5,1,2,3,-1,-1.1166782246879334,0
2024-03-21,2023-24,Phoenix Suns,Atlanta Hawks,9.5,13,3.5,1,1,3,-2,-2.1166782246879334,0
2024-03-22,2023-24,Boston Celtics,Detroit Pistons,13.5,27,13.5,0,2,2,0,-0.11667822468793343,0
2024-03-22,2023-24,Oklahoma City Thunder,Toronto Raptors,16.5,20,3.5,0,2,2,0,-0.11667822468793343,0
2024-03-22,2023-24,Minnesota Timberwolves,Cleveland Cavaliers,7.5,13,5.5,1,3,2,1,0.8833217753120666,0
2024-03-22,2023-24,Miami Heat,New Orleans Pelicans,3.0,-23,-26.0,1,2,1,1,0.8833217753120666,0
2024-03-22,2023-24,San Antonio Spurs,Memphis Grizzlies,6.5,-2,-8.5,1,3,2,1,0.8833217753120666,0
2024-03-22,2023-24,Los Angeles Clippers,Portland Trail Blazers,14.5,8,-6.5,0,2,2,0,-0.11667822468793343,0
2024-03-22,2023-24,Golden State Warriors,Indiana Pacers,4.5,-12,-16.5,1,2,2,0,-0.11667822468793343,0
2024-03-22,2023-24,Los Angeles Lakers,Philadelphia 76ers,7.5,7,-0.5,1,4,2,2,1.8833217753120666,0
2024-03-23,2023-24,New York Knicks,Brooklyn Nets,7.5,12,4.5,1,2,2,0,-0.11667822468793343,0
2024-03-23,2023-24,Orlando Magic,Sacramento Kings,3.0,-2,-5.0,1,2,2,0,-0.11667822468793343,0
2024-03-23,2023-24,Atlanta Hawks,Charlotte Hornets,7.5,41,33.5,1,2,4,-2,-2.1166782246879334,0
2024-03-23,2023-24,Boston Celtics,Chicago Bulls,5.0,11,6.0,0,1,2,-1,-1.1166782246879334,0
2024-03-23,2023-24,Phoenix Suns,San Antonio Spurs,10.0,25,15.0,0,2,1,1,0.8833217753120666,0
2024-03-23,2023-24,Houston Rockets,Utah Jazz,10.5,28,17.5,1,2,2,0,-0.11667822468793343,0
2024-03-23,2023-24,Washington Wizards,Toronto Raptors,6.0,3,-3.0,1,2,1,1,0.8833217753120666,0
2024-03-23,2023-24,Denver Nuggets,Portland Trail Blazers,10.5,3,-7.5,0,2,1,1,0.8833217753120666,0
2024-03-24,2023-24,New Orleans Pelicans,Detroit Pistons,15.0,13,-2.0,0,2,2,0,-0.11667822468793343,0
2024-03-24,2023-24,Los Angeles Clippers,Philadelphia 76ers,9.0,-14,-23.0,1,2,2,0,-0.11667822468793343,0
2024-03-24,2023-24,Miami Heat,Cleveland Cavaliers,3.5,37,33.5,1,2,2,0,-0.11667822468793343,0
2024-03-24,2023-24,Milwaukee Bucks,Oklahoma City Thunder,2.5,25,22.5,1,3,2,1,0.8833217753120666,0
2024-03-24,2023-24,Minnesota Timberwolves,Golden State Warriors,2.5,4,1.5,1,2,2,0,-0.11667822468793343,0
2024-03-24,2023-24,Los Angeles Lakers,Indiana Pacers,2.5,5,2.5,1,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,Cleveland Cavaliers,Charlotte Hornets,11.0,23,12.0,1,1,2,-1,-1.1166782246879334,0
2024-03-25,2023-24,Brooklyn Nets,Toronto Raptors,6.5,8,1.5,0,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,Boston Celtics,Atlanta Hawks,10.5,-2,-12.5,0,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,New York Knicks,Detroit Pistons,17.0,25,8.0,1,2,1,1,0.8833217753120666,0
2024-03-25,2023-24,Phoenix Suns,San Antonio Spurs,12.0,-2,-14.0,0,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,Houston Rockets,Portland Trail Blazers,14.5,18,3.5,1,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,Chicago Bulls,Washington Wizards,13.5,-2,-15.5,1,2,2,0,-0.11667822468793343,0
2024-03-25,2023-24,Dallas Mavericks,Utah Jazz,8.0,10,2.0,0,4,2,2,1.8833217753120666,0
2024-03-25,2023-24,Denver Nuggets,Memphis Grizzlies,12.5,25,12.5,1,2,3,-1,-1.1166782246879334,0
2024-03-25,2023-24,Sacramento Kings,Philadelphia 76ers,7.5,12,4.5,1,2,1,1,0.8833217753120666,0
2024-03-25,2023-24,Los Angeles Clippers,Indiana Pacers,6.0,-17,-23.0,1,1,1,0,-0.11667822468793343,0
2024-03-26,2023-24,Golden State Warriors,Miami Heat,4.5,21,16.5,0,2,2,0,-0.11667822468793343,0
2024-03-26,2023-24,Milwaukee Bucks,Los Angeles Lakers,9.5,-4,-13.5,1,2,2,0,-0.11667822468793343,0
2024-03-26,2023-24,Oklahoma City Thunder,New Orleans Pelicans,1.0,7,6.0,0,2,2,0,-0.11667822468793343,0
2024-03-26,2023-24,Sacramento Kings,Dallas Mavericks,1.0,-36,-37.0,1,1,1,0,-0.11667822468793343,0
2024-03-27,2023-24,Cleveland Cavaliers,Charlotte Hornets,9.5,-7,-16.5,0,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Orlando Magic,Golden State Warriors,4.0,-8,-12.0,1,4,1,3,2.8833217753120666,0
2024-03-27,2023-24,Brooklyn Nets,Washington Wizards,4.0,3,-1.0,0,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,New York Knicks,Toronto Raptors,14.0,44,30.0,0,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Atlanta Hawks,Portland Trail Blazers,12.0,14,2.0,1,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Los Angeles Clippers,Philadelphia 76ers,6.5,1,-5.5,0,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Minnesota Timberwolves,Detroit Pistons,16.5,15,-1.5,1,3,2,1,0.8833217753120666,0
2024-03-27,2023-24,Indiana Pacers,Chicago Bulls,3.0,-26,-29.0,0,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Los Angeles Lakers,Memphis Grizzlies,4.5,12,7.5,0,1,2,-1,-1.1166782246879334,0
2024-03-27,2023-24,Oklahoma City Thunder,Houston Rockets,5.0,-6,-11.0,1,1,2,-1,-1.1166782246879334,0
2024-03-27,2023-24,Utah Jazz,San Antonio Spurs,4.0,-7,-11.0,1,2,2,0,-0.11667822468793343,0
2024-03-27,2023-24,Denver Nuggets,Phoenix Suns,5.5,-7,-12.5,1,2,2,0,-0.11667822468793343,0
2024-03-28,2023-24,Boston Celtics,Atlanta Hawks,17.5,0,-17.5,0,3,1,2,1.8833217753120666,0
2024-03-28,2023-24,Milwaukee Bucks,New Orleans Pelicans,2.0,0,-2.0,0,2,2,0,-0.11667822468793343,0
2024-03-30,2023-24,Boston Celtics,New Orleans Pelicans,6.0,12,6.0,0,2,2,0,-0.11667822468793343,0
2024-03-30,2023-24,Orlando Magic,Memphis Grizzlies,13.0,30,17.0,1,1,3,-2,-2.1166782246879334,0
2024-03-30,2023-24,Milwaukee Bucks,Atlanta Hawks,4.5,9,4.5,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Denver Nuggets,Cleveland Cavaliers,4.5,29,24.5,1,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Los Angeles Clippers,Charlotte Hornets,14.0,12,-2.0,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Philadelphia 76ers,Toronto Raptors,9.0,15,6.0,0,2,4,-2,-2.1166782246879334,0
2024-03-31,2023-24,Miami Heat,Washington Wizards,12.0,12,0.0,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Los Angeles Lakers,Brooklyn Nets,6.5,12,5.5,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Minnesota Timberwolves,Chicago Bulls,9.0,-8,-17.0,1,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Dallas Mavericks,Houston Rockets,4.0,18,14.0,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Golden State Warriors,San Antonio Spurs,10.5,4,-6.5,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Oklahoma City Thunder,New York Knicks,2.0,1,-1.0,0,2,2,0,-0.11667822468793343,0
2024-03-31,2023-24,Sacramento Kings,Utah Jazz,13.0,21,8.0,1,2,2,0,-0.11667822468793343,0
2024-04-01,2023-24,Boston Celtics,Charlotte Hornets,18.5,14,-4.5,0,2,1,1,0.8833217753120666,0
2024-04-01,2023-24,Orlando Magic,Portland Trail Blazers,17.0,1,-16.0,1,2,3,-1,-1.1166782246879334,0
2024-04-01,2023-24,Detroit Pistons,Memphis Grizzlies,3.0,-2,-5.0,1,3,2,1,0.8833217753120666,0
2024-04-01,2023-24,Indiana Pacers,Brooklyn Nets,12.5,22,9.5,1,3,1,2,1.8833217753120666,0
2024-04-01,2023-24,Chicago Bulls,Atlanta Hawks,2.0,-12,-14.0,1,1,2,-1,-1.1166782246879334,0
2024-04-01,2023-24,New Orleans Pelicans,Phoenix Suns,1.0,-13,-14.0,1,2,3,-1,-1.1166782246879334,0
2024-04-02,2023-24,Milwaukee Bucks,Washington Wizards,13.0,-4,-17.0,0,3,2,1,0.8833217753120666,0
2024-04-02,2023-24,Los Angeles Lakers,Toronto Raptors,13.5,17,3.5,0,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Philadelphia 76ers,Oklahoma City Thunder,3.0,4,1.0,1,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Miami Heat,New York Knicks,2.5,10,7.5,1,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Minnesota Timberwolves,Houston Rockets,7.5,7,-0.5,1,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Cleveland Cavaliers,Utah Jazz,9.5,16,6.5,0,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Denver Nuggets,San Antonio Spurs,15.5,5,-10.5,1,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Dallas Mavericks,Golden State Warriors,1.0,-4,-5.0,0,2,2,0,-0.11667822468793343,0
2024-04-02,2023-24,Sacramento Kings,Los Angeles Clippers,2.5,14,11.5,1,2,2,0,-0.11667822468793343,0
2024-04-03,2023-24,Charlotte Hornets,Portland Trail Blazers,1.5,-3,-4.5,1,2,2,0,-0.11667822468793343,0
2024-04-03,2023-24,Los Angeles Lakers,Washington Wizards,13.0,5,-8.0,0,1,1,0,-0.11667822468793343,0
2024-04-03,2023-24,Indiana Pacers,Brooklyn Nets,7.0,-4,-11.0,0,2,2,0,-0.11667822468793343,0
2024-04-03,2023-24,Atlanta Hawks,Detroit Pistons,12.5,8,-4.5,1,2,2,0,-0.11667822468793343,0
2024-04-03,2023-24,Boston Celtics,Oklahoma City Thunder,12.0,35,23.0,1,2,1,1,0.8833217753120666,0
2024-04-03,2023-24,Milwaukee Bucks,Memphis Grizzlies,12.5,-10,-22.5,1,1,2,-1,-1.1166782246879334,0
2024-04-03,2023-24,Minnesota Timberwolves,Toronto Raptors,18.0,48,30.0,1,1,1,0,-0.11667822468793343,0
2024-04-03,2023-24,New Orleans Pelicans,Orlando Magic,4.5,-9,-13.5,1,2,2,0,-0.11667822468793343,0
2024-04-03,2023-24,Phoenix Suns,Cleveland Cavaliers,6.0,21,15.0,1,2,1,1,0.8833217753120666,0
2024-04-04,2023-24,Miami Heat,Philadelphia 76ers,2.5,-4,-6.5,1,2,2,0,-0.11667822468793343,0
2024-04-04,2023-24,Dallas Mavericks,Atlanta Hawks,12.0,14,2.0,1,2,1,1,0.8833217753120666,0
2024-04-04,2023-24,New York Knicks,Sacramento Kings,4.0,11,7.0,1,2,2,0,-0.11667822468793343,0
2024-04-04,2023-24,Golden State Warriors,Houston Rockets,3.0,23,20.0,0,2,2,0,-0.11667822468793343,0
2024-04-04,2023-24,Denver Nuggets,Los Angeles Clippers,3.5,-2,-5.5,0,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Indiana Pacers,Oklahoma City Thunder,6.5,14,7.5,1,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Orlando Magic,Charlotte Hornets,12.5,-9,-21.5,0,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Washington Wizards,Portland Trail Blazers,3.0,-6,-9.0,1,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Boston Celtics,Sacramento Kings,9.5,1,-8.5,1,2,1,1,0.8833217753120666,0
2024-04-05,2023-24,Detroit Pistons,Memphis Grizzlies,1.0,-18,-19.0,0,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,New Orleans Pelicans,San Antonio Spurs,11.0,-2,-13.0,1,2,3,-1,-1.1166782246879334,0
2024-04-05,2023-24,Miami Heat,Houston Rockets,3.0,15,12.0,0,1,1,0,-0.11667822468793343,0
2024-04-05,2023-24,New York Knicks,Chicago Bulls,1.5,-8,-9.5,0,1,4,-3,-3.1166782246879334,0
2024-04-05,2023-24,Milwaukee Bucks,Toronto Raptors,14.0,-6,-20.0,1,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Golden State Warriors,Dallas Mavericks,1.0,-2,-3.0,0,1,1,0,-0.11667822468793343,0
2024-04-05,2023-24,Phoenix Suns,Minnesota Timberwolves,4.5,10,5.5,1,2,2,0,-0.11667822468793343,0
2024-04-05,2023-24,Los Angeles Clippers,Utah Jazz,12.5,29,16.5,1,1,3,-2,-2.1166782246879334,0
2024-04-06,2023-24,Los Angeles Lakers,Cleveland Cavaliers,5.0,19,14.0,1,3,3,0,-0.11667822468793343,0
2024-04-06,2023-24,Brooklyn Nets,Detroit Pistons,10.0,10,0.0,1,3,1,2,1.8833217753120666,0
2024-04-06,2023-24,Philadelphia 76ers,Memphis Grizzlies,14.5,20,5.5,0,2,1,1,0.8833217753120666,0
2024-04-06,2023-24,Denver Nuggets,Atlanta Hawks,10.5,32,21.5,1,2,2,0,-0.11667822468793343,0
2024-04-07,2023-24,Los Angeles Clippers,Cleveland Cavaliers,4.0,2,-2.0,1,2,1,1,0.8833217753120666,0
2024-04-07,2023-24,Dallas Mavericks,Houston Rockets,9.0,11,2.0,1,2,2,0,-0.11667822468793343,0
2024-04-07,2023-24,Indiana Pacers,Miami Heat,3.0,2,-1.0,1,2,2,0,-0.11667822468793343,0
2024-04-07,2023-24,Boston Celtics,Portland Trail Blazers,17.0,17,0.0,1,2,2,0,-0.11667822468793343,0
2024-04-07,2023-24,Phoenix Suns,New Orleans Pelicans,5.5,-8,-13.5,1,2,2,0,-0.11667822468793343,0
